room_id,host_id,neighbourhood,name,latitude,longitude,room_type,accommodates,bedrooms,beds,instant_bookable,first_review,last_review,number_of_reviews,review_scores_rating,price
37229461,152386782,嘉定区,南翔镇安居时代广场日式禅意高级双床房（全新装修，近地铁，日式禅意 可做饭）,31.282740000000004,121.31348,Private room,2,1,0,t,2019-08-28,2019-08-28,1,100.0,2736.07
37279202,152386782,嘉定区,南翔镇安居时代广场复试大床房(全新装修，近地铁，日式禅意 可做饭),31.28279,121.31299,Private room,2,1,1,t,2019-08-05,2020-09-11,2,60.0,2598.94
37331906,152386782,嘉定区,南翔镇安居时代广场日式禅意高级双床房（全新装修，近地铁，日式禅意 可做饭）,31.28237,121.31434,Private room,2,1,0,t,2019-09-24,2019-09-24,1,100.0,2736.07
37341341,152386782,嘉定区,南翔镇安居时代广场日式禅意高级大床房(全新装修，近地铁，日式禅意 可做饭),31.28417,121.31432,Private room,2,1,0,t,2019-08-23,2020-06-20,7,100.0,2866.67
37475564,260762294,嘉定区,【五斗匠.5】地铁口@13号线@虹桥机场/火车站@118广场@皇冠假日酒店@国家会展中心,31.24546,121.3581,Entire home/apt,6,3,3,t,2019-08-12,2021-02-12,12,100.0,2788.31
37481762,124476888,嘉定区,｢36.4°｣11号线嘉定新城地铁站  投影巨幕 万达广场 瑞金北院 F1上赛场 直达迪斯尼 徐家汇,31.32886,121.25555,Entire home/apt,2,1,1,t,2019-08-11,2020-10-15,16,99.0,1815.34
37650006,88618235,嘉定区,地铁口100米/免费停车/车位充足/整套出租/复式两房一厅/可做饭/带宠物/房东友善/高性价比最高,31.34649000000001,121.24332,Entire home/apt,4,2,2,t,2019-08-17,2020-12-24,14,100.0,1691.27
37650481,88618235,嘉定区,地铁口100米/免费停车/车位充足/整套出租/复式两房一厅/可做饭/带宠物/房东友善/高性价比,31.34662,121.24312,Entire home/apt,3,2,2,t,2019-08-26,2020-10-14,7,100.0,1815.34
37750180,231322499,嘉定区,地铁11号线嘉定新城复试公寓整租,31.34811,121.2639,Entire home/apt,2,1,1,t,2019-08-20,2019-12-03,5,100.0,1880.64
37884109,119387695,嘉定区,江桥万达/虹桥火车站15分钟/国家会展中心/环球港/地铁直达CBD/可选择接送,31.24511,121.31839,Private room,4,1,1,f,2019-08-28,2019-09-11,3,100.0,1142.75
38361863,109941854,嘉定区,【晶彩1】已消毒/唯美地铁房/江桥万达/高清投影/近虹桥火车站机场&会展中心/地铁直达田子坊淮海中路,31.24008,121.32229,Entire home/apt,2,1,1,t,2019-10-12,2020-07-31,4,100.0,2037.36
38414571,183298435,嘉定区,【在云端】上海11号线1分钟，直达徐家汇．迪士尼Fl赛车同济大学免费停车高层市景房,31.28874,121.16231,Entire home/apt,4,1,4,t,2019-09-14,2020-09-11,36,98.0,1247.23
38505926,88618235,嘉定区,地铁口100米/免费停车/车位充足/整套出租/复式套房大客厅/可做饭/带宠物//房东友善/高性价比,31.346090000000004,121.24346,Entire home/apt,4,2,2,t,2019-11-11,2020-11-30,4,100.0,1717.39
38663172,295388378,嘉定区,Jacky,31.41328,121.19587,Entire home/apt,4,2,2,t,2019-11-25,2019-12-06,2,100.0,2259.38
38730869,124476888,嘉定区,｢36.4°｣11号线嘉定新城地铁站  超大双人床 万达广场 瑞金北院 F1 直达迪斯尼 徐家汇,31.32517,121.25406,Entire home/apt,2,1,1,t,2019-09-28,2019-10-02,2,100.0,1750.04
38772927,178510778,嘉定区,01 嘉定汇豪新天地/远香湖/保利大剧院/嘉定图书馆/瑞金医院北院  2张床 有厨房餐具调料可做饭,31.35275,121.26191,Entire home/apt,3,2,2,t,2019-10-07,2020-10-30,11,91.0,1560.67
38773626,178510778,嘉定区,02 嘉定汇豪新天地/远香湖/保利大剧院/嘉定图书馆/瑞金医院北院  2张床 有厨房餐具调料可做饭,31.35136,121.26005,Entire home/apt,3,2,2,t,2019-10-02,2021-01-22,6,100.0,1560.67
38860628,88618235,嘉定区,地铁口100米/免费停车/车位充足/整套出租/中央空调/北欧风超大三房/可做饭/房东友善/高性价比,31.34665,121.24338,Entire home/apt,6,3,3,t,2019-09-30,2020-12-30,21,98.0,3591.5
39212822,200928435,嘉定区,【叕鱼】7嘉定新城地铁站/瑞金北院/万达广场/宝龙广场/地铁直达徐家汇/迪斯尼/浪漫小屋,31.33593,121.2566,Entire home/apt,2,1,1,t,2019-12-31,2021-01-09,7,100.0,1815.34
39243447,63809843,嘉定区,【迦南美墅-诺亚方舟】汽车博览公园/11号线地铁/同济大学/上汽/大众/蔚来汽车/直达虹桥高铁站,31.27587,121.19197,Private room,3,1,1,t,2019-12-20,2019-12-20,1,100.0,835.84
39255061,63809843,嘉定区,【迦南美墅-加利利海TS】嘉定11号线汽车城安亭花桥/同济大学/上汽/蔚来/大众/创新港/直达虹桥,31.27657,121.19213,Private room,2,1,1,t,2019-11-13,2020-05-26,7,100.0,724.83
39347484,152386782,嘉定区,南翔镇古镇安居时代广场标准大床房（全新装修，近地铁，日式禅意，可做饭）,31.28441,121.31414,Private room,2,1,1,t,2019-12-12,2019-12-12,1,80.0,2605.4700000000007
39600940,304231346,嘉定区,【侘寂茶宿】日式高级双床房(南翔古镇/全新装修/可做饭/免费停车/单独厨卫),31.28336,121.3128,Entire home/apt,2,1,2,t,2021-01-08,2021-01-08,1,20.0,1554.14
39680663,109941854,嘉定区,【晶彩13】已消毒/温馨复古风/江桥万达/高清投影/近虹桥机场火车站&会展中心/地铁直达田子坊新天地,31.23938,121.3249,Entire home/apt,2,1,1,t,2020-04-14,2021-01-19,5,96.0,2226.73
39703108,305156640,嘉定区,【遇见民宿】万达商圈，近虹桥机场 火车站，临近国家会展中心,31.23946,121.32354,Entire home/apt,2,1,1,t,2019-11-06,2021-01-01,5,100.0,2076.54
39720025,192811981,嘉定区,《云邸4》地铁口朝南双床房 安亭赛车场 大众 徐家汇 迪士尼 近东方肝胆医院,31.28974,121.15688,Entire home/apt,4,1,2,t,2020-01-02,2020-08-24,3,100.0,1051.33
39822266,296628561,嘉定区,百联购物中心温馨loft,31.38773,121.27919,Entire home/apt,2,1,1,f,2019-11-06,2019-12-13,3,100.0,1750.04
39828464,23324594,嘉定区,【可长租】龙湖天璞高端小区/国家会展中心旁优质房源！拎包入住！地暖+中央空调近虹桥机场/虹桥火车站,31.26984,121.32315,Entire home/apt,5,2,3,f,2020-11-16,2020-11-16,1,100.0,2984.21
39930316,152386782,嘉定区,南翔镇安居时代广场日式禅意双床房（全新装修，近地铁，可做饭 娱乐会所）,31.284240000000004,121.31455,Private room,2,1,2,t,2020-08-15,2020-08-15,1,100.0,2866.67
39930887,152386782,嘉定区,南翔镇安居时代广场标准大床房（全新装修，近地铁，可做饭）,31.28323,121.313,Private room,2,1,1,t,2019-11-22,2020-01-03,3,100.0,2605.4700000000007
39997119,241988662,嘉定区,【裕亭】风景优美自然花园厨卫齐全安亭上海汽车城近汽车博览公园上汽研发中心地铁11号线汽车城,31.27582,121.18697,Entire home/apt,2,1,1,f,2019-12-31,2019-12-31,1,100.0,1306.0
40475112,313258136,嘉定区,【栖息.z】已消毒 北欧风 江桥万达广场13号线地铁 紧邻虹桥火车站机场,31.23976,121.32221,Entire home/apt,2,1,1,f,2019-12-13,2020-12-25,10,93.0,1985.12
40551833,120169882,嘉定区,【栖息.L】江桥万达广场 虹桥机场 虹桥火车站 13号线直达南京西路 淮海路 星天地,31.24167000000001,121.32419,Entire home/apt,2,1,1,t,2019-12-05,2021-02-06,8,100.0,2115.7200000000007
40991527,318206386,嘉定区,胖宅·红·悟，30平超大使用空间，可以容纳四人,31.28748,121.29857,Private room,2,1,2,t,2020-04-23,2020-06-02,4,100.0,2879.73
41021934,109941854,嘉定区,【晶彩15】已消毒/现代美式/江桥万达/巨幕高清投影/地铁站2分钟/近虹桥机场火车站/地铁直达田子坊,31.24054000000001,121.32331,Entire home/apt,2,1,1,t,2020-09-12,2021-02-15,2,100.0,2226.73
41053689,320830645,嘉定区,江桥浪漫满屋/私人影院/情人约会/ loft复式/悬空玻璃地板/豪华装修,31.26782,121.33555,Entire home/apt,2,1,1,t,2020-01-06,2020-11-20,8,88.0,2905.85
41164919,322630528,嘉定区,久宿4近地铁11线直达汽车城徐家汇迪士尼,31.28747000000001,121.16374,Entire home/apt,4,1,2,f,2020-01-03,2020-12-31,6,100.0,1266.82
41203677,322630528,嘉定区,久宿3，东方肝胆安亭汽车城11号直达乐园,31.28982,121.16309,Entire home/apt,4,2,2,f,2020-08-22,2020-11-13,3,87.0,1599.85
41323365,109941854,嘉定区,【晶彩22】已消毒/地铁阳光乳胶大床房/江桥万达/高清投影/近虹桥机场&会展中心/地铁直达淮海中路,31.23914000000001,121.32493999999998,Entire home/apt,4,1,1,t,2020-05-09,2020-08-06,2,100.0,2396.51
41453235,27077746,嘉定区,Only 10 minutes walk to Anting Light Rail Station,31.28838,121.16122,Entire home/apt,5,3,4,t,2020-08-24,2020-08-24,1,100.0,1959.0
41483130,109941854,嘉定区,【晶彩17】已消毒/朝南阳光乳胶大床房/江桥万达/巨幕高清投影/近虹桥机场&会展中心/地铁直达田子坊,31.23945,121.32498,Entire home/apt,4,1,1,t,2020-08-15,2020-12-24,3,100.0,2239.79
41574984,322630528,嘉定区,久宿2 兆丰路11线地铁直达徐家汇迪士尼,31.28729,121.16251,Entire home/apt,4,1,2,f,2020-04-20,2020-04-20,1,100.0,1227.64
42817156,127158473,嘉定区,虹桥机场火车站—云,31.24051,121.32269,Entire home/apt,2,1,1,t,2020-04-03,2021-01-20,7,100.0,2141.84
43172956,200928435,嘉定区,【叕鱼】15嘉定新城地铁站/瑞金北院/近万达场/阳光温馨舒适双人大床房,31.33593,121.2566,Entire home/apt,1,1,0,t,2020-04-24,2020-08-19,4,100.0,1815.34
43185457,343862302,嘉定区,别墅环境优美，居住的人少，地铁站旁边，门口就是公园，空气好安静。带院子有免费停车位，千兆宽带网速快,31.29943,121.31849,Shared room,6,1,3,f,2020-08-08,2020-10-07,5,92.0,444.04
43351849,345319047,嘉定区,嘉定宋慧乔的温馨小屋,31.24836,121.35689,Entire home/apt,6,2,2,t,2020-09-13,2021-01-29,15,99.0,1900.23
43550170,63809843,嘉定区,【迦南美墅—迦密山】,31.27448,121.19096,Private room,2,1,1,t,2020-05-30,2020-07-29,5,100.0,639.94
43576794,347878491,嘉定区,〖素居〗近地铁11号线直达徐家汇 迪士尼乐园楼下配套丰富电梯直达超市，生活便利可做饭带独立厨房,31.28935,121.32231000000002,Entire home/apt,2,1,1,t,2020-06-24,2021-02-03,10,100.0,1488.84
43581811,347878491,嘉定区,〖素居〗近地铁11号线直达徐家汇 迪士尼乐园楼下配套丰富电梯直达超市，生活便利可做饭带独立厨房,31.29033,121.32068999999998,Entire home/apt,2,1,1,t,2020-08-24,2020-08-24,1,100.0,1684.74
43601348,63809843,嘉定区,【迦南美墅—锡安山SS】11号线地铁上海汽车城/花桥/同济大学/上汽集团/蔚来/直达虹桥高铁站机场,31.27563,121.19094,Private room,2,1,2,t,2020-09-13,2020-10-05,3,87.0,659.53
43606098,109941854,嘉定区,【晶彩20】已消毒/地铁阳光乳胶大床房/江桥万达/高清投影/近虹桥机场&会展中心/地铁直达淮海中路,31.23914000000001,121.32493999999998,Entire home/apt,4,1,1,t,2020-06-09,2020-11-02,6,100.0,2448.75
43694028,88618235,嘉定区,地铁口100米/免费停车/车位充足/整套出租/复式两房一厅/可做饭/带宠物/房东友善/高性价比,31.3473,121.24403999999998,Entire home/apt,4,2,2,t,2021-02-21,2021-02-21,1,100.0,1691.27
43732856,200928435,嘉定区,【叕鱼】2嘉定新城/瑞金北园/万达广场/宝龙广场/舒适阳光一居室,31.33547,121.25694,Entire home/apt,2,1,1,t,2020-10-06,2020-11-20,4,100.0,1684.74
43733029,222922887,嘉定区,智能魔法屋NO.1【江桥万达店】近国家会展中/全屋智能/巨幕投影/乳胶大床房/近地铁/近虹桥机场火车,31.2397,121.32375,Entire home/apt,2,1,1,t,2020-07-08,2020-11-21,11,100.0,2128.78
43772025,96400140,嘉定区,绮猫子de窝,31.27917,121.3316,Entire home/apt,4,2,1,t,2020-07-04,2020-10-09,8,100.0,1959.0
43794578,90721332,嘉定区,映梵--冬至,31.32849,121.27524,Private room,2,1,1,t,2020-10-03,2020-10-03,1,100.0,2213.67
43839576,30879788,嘉定区,【青之坞小墅双床】嘉定区/近东方肝胆医院/高铁安亭北站/全球最美图书馆/温馨复式,31.36212,121.1656,Private room,2,1,2,t,2020-07-02,2020-08-13,2,100.0,803.19
43844450,322630528,嘉定区,久宿5安亭地铁站11号线上海汽车城直达徐家汇迪士尼乐园,31.2898,121.16272,Entire home/apt,4,2,2,f,2020-10-04,2020-11-21,3,100.0,1554.14
43875515,43822021,嘉定区,虹桥机场北边 江桥和风榻榻米大房 高档小区豪华品味家居,31.26928,121.32337,Private room,2,1,0,t,2020-07-21,2020-08-20,3,100.0,1554.14
43883854,258684800,嘉定区,[马可公寓]阳光温馨大床房整租/近地铁11号线嘉定新城万达广场/瑞金北院对面/迪士尼乐园/F1徐家汇,31.33592,121.25599,Entire home/apt,2,1,1,t,2020-07-17,2020-10-06,4,100.0,1834.93
43900976,109941854,嘉定区,【晶彩18】百寸影院级投影/朝南阳光乳胶大床房/江桥万达/近虹桥机场火车站&会展中心/地铁直达田子坊,31.23938,121.3249,Entire home/apt,2,1,1,t,2020-07-23,2021-01-09,5,100.0,2448.75
43974962,200928435,嘉定区,【叕鱼】6嘉定新城瑞金北院/万达广场/安心住/五星床品舒适现代一居室,31.33582,121.25712,Entire home/apt,2,1,1,t,2020-08-19,2020-08-19,1,100.0,2011.24
43976253,200928435,嘉定区,(叕鱼）8嘉定新城瑞金北院/万达广场/安心住/五星床品舒适现代两室一厅,31.33584,121.25729,Entire home/apt,4,2,2,t,2020-08-30,2020-10-05,2,100.0,2598.94
44093007,295166463,嘉定区,光明D9空间湖景房2房短租长租专人服务随时入住,31.34822,121.26458,Entire home/apt,3,2,2,f,2020-07-09,2020-07-09,1,100.0,5224.0
44227617,43822021,嘉定区,北虹桥/江桥高档小区温馨大床房,31.26853,121.32681,Private room,2,1,0,f,2020-07-30,2020-07-30,1,100.0,1508.43
44251856,127158473,嘉定区,万达/网红约拍取景黑精灵2,31.238190000000003,121.32376,Entire home/apt,2,1,2,t,2020-10-11,2021-02-16,3,100.0,2272.44
44506513,344491508,嘉定区,嘉定新城保利剧院附近给你属于一个家的旅行,31.36531,121.2506,Entire home/apt,6,3,4,t,2020-08-18,2021-02-15,9,100.0,3787.4
44531213,82583825,嘉定区,11号线F1可做饭万达直达迪士尼近瑞金医院,31.32711,121.25742,Entire home/apt,3,1,2,t,2020-08-26,2020-08-26,1,100.0,1782.69
44597889,109941854,嘉定区,【晶彩21】地铁阳光乳胶大床房/江桥万达/高清影院级投影/近虹桥机场&会展中心/地铁直达淮海中路,31.23938,121.3249,Entire home/apt,2,1,1,t,2020-09-27,2020-09-27,1,100.0,2448.75
44879216,362718127,嘉定区,360度高层落地窗全景套房,31.28941,121.15903,Private room,2,1,1,f,2020-11-11,2020-11-14,3,100.0,3029.92
44945146,222922887,嘉定区,智能·魔法屋旗舰房NO.3【江桥万达】近国家会展中心/全屋智能/巨幕投影/近地铁/近虹桥机场火车,31.23938,121.3249,Entire home/apt,2,1,1,t,2020-09-14,2021-02-12,19,100.0,2259.38
45109025,364297386,嘉定区,复式2层2房可住多人近百度公司天华学院金融谷赛普健身中心,31.41572,121.20108,Entire home/apt,4,2,2,t,2020-09-18,2020-09-18,1,100.0,1710.86
45143561,364575687,嘉定区,【嘿皮HOUSE】白银路地铁旁民宿&桌游&小酌,31.34593,121.2443,Private room,5,1,1,t,2021-01-06,2021-01-08,2,100.0,835.84
45151138,257151883,嘉定区,日系风近嘉定西地铁站50米，直达迪士尼/徐家汇/上海大学嘉定北校区一居,31.37579,121.2289,Entire home/apt,2,1,1,t,2020-09-18,2020-09-18,1,100.0,1488.84
45180986,127158473,嘉定区,140寸超大剧幕/宫廷床品/万达商圈-一花一世界（缪斯）,31.24068,121.32465,Entire home/apt,2,1,1,t,2020-09-08,2020-12-25,6,97.0,2272.44
45183809,343862302,嘉定区,别墅住宿 湖景公园 空气清新 交通便利,31.300390000000004,121.31845,Shared room,6,1,4,f,2020-11-26,2020-12-21,3,100.0,424.45
45198469,365049888,嘉定区,【拾光美宿】近白银路地铁/国际赛妇保所/嘉定北院/复式公寓/可直达徐家汇/迪士尼/亲子轻松/停车方便,31.345,121.2436,Entire home/apt,4,1,2,t,2020-09-07,2020-12-10,10,100.0,1684.74
45224677,109941854,嘉定区,【晶彩16】美式复古/江桥万达/巨幕高清影院级投影/地铁站2分钟/近虹桥机场火车站/地铁直达田子坊,31.24055,121.32314,Entire home/apt,2,1,0,t,2020-11-29,2020-11-29,1,100.0,1985.12
45248545,300419486,嘉定区,「Morningstar」虹桥机场会展中心直达万达商圈环球港田子坊南翔古镇人民广场,31.23907,121.32274,Entire home/apt,2,1,0,t,2020-10-21,2020-11-01,3,100.0,2083.07
45318121,222922887,嘉定区,智能·魔法屋NO.2【江桥万达店】近国家会展中心/全屋智能/巨幕投影/近地铁/近虹桥机场火车站,31.23829000000001,121.32411,Entire home/apt,2,1,1,t,2020-11-09,2020-11-09,1,100.0,2096.13
45368231,365049888,嘉定区,【拾逸美宿】近白银路地铁/妇保所/复式/两室两卫/直通徐家汇迪士尼/停车方便/北欧风格/适意简洁,31.346090000000004,121.24211,Entire home/apt,4,2,2,t,2020-10-10,2021-02-03,4,95.0,1854.52
45391498,90721332,嘉定区,「映梵·立秋」/嘉定新城/迪士尼/嘉定图书馆/保利大剧院/南翔古镇,31.32894000000001,121.27582,Private room,2,1,1,t,2020-10-02,2020-10-31,2,90.0,2213.67
45439102,322630528,嘉定区,近地铁11号线兆丰路上海汽车城赛车场徐家汇迪士尼乐园,31.28918,121.16327,Entire home/apt,2,1,1,f,2020-11-21,2020-11-21,1,100.0,1358.24
45445810,133518989,嘉定区,东方肝胆医院/安亭老街/国际汽车城/汽车博览公园/汽车博物馆/精装复式loft/地铁11号直达迪斯尼,31.30703,121.15677,Entire home/apt,2,1,1,t,2020-09-25,2021-01-02,5,96.0,1358.24
45498922,180389013,嘉定区,南翔邻国家4A景点古猗园300米近虹桥火车站11号线可直达迪士尼坚果巨幕投屏3M净水洗烘一体机两居室,31.28963,121.31872,Entire home/apt,4,2,2,t,2020-09-23,2021-02-11,3,100.0,3382.54
45524714,133518989,嘉定区,温馨大床内窗房,31.30528,121.15466,Private room,2,1,0,t,2020-10-06,2020-10-06,1,100.0,966.44
45541813,133518989,嘉定区,安亭汽车城精装双床房,31.30505,121.15736,Entire home/apt,2,1,2,t,2020-09-30,2020-09-30,1,100.0,1097.04
45555952,365916888,嘉定区,芋圆，就一个安静干净的小窝~,31.29769000000001,121.16218,Private room,1,1,1,t,2020-12-01,2021-02-03,9,100.0,541.99
45590485,316765657,嘉定区,复式LOFT，带单独卫生间，单独洗衣机，冰箱，空调等配置齐全，拎包即可入住，离虹桥火车站近,31.27128,121.30283,Entire home/apt,1,0,1,t,2020-10-10,2020-12-05,2,60.0,476.69
